HomeTeam,0
Arsenal,1.7105263157894737
Aston Villa,1.1842105263157894
Bournemouth,1.111842105263158
Brighton,1.0394736842105263
Burnley,1.194736842105263
Cardiff,0.8947368421052632
Chelsea,1.936842105263158
Crystal Palace,1.1631578947368422
Everton,1.431578947368421
Fulham,0.7105263157894737
Huddersfield,0.6973684210526315
Hull,0.8947368421052632
Leeds,1.5526315789473684
Leicester,1.4263157894736842
Liverpool,2.1894736842105265
Man City,2.331578947368421
Man United,1.8736842105263158
Middlesbrough,0.7368421052631579
Newcastle,1.1710526315789473
Norwich,0.5526315789473685
Sheffield United,1.013157894736842
Southampton,1.1368421052631579
Stoke,1.013157894736842
Sunderland,0.631578947368421
Swansea,0.9736842105263158
Tottenham,1.868421052631579
Watford,1.0855263157894737
West Brom,0.8947368421052632
West Ham,1.2789473684210526
Wolves,1.412280701754386
